"","GeoUID_DA","GeoUID_CT","NID","N_name","CLASSIF9"
"3457","35204729","5350378.27","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3458","35204730","5350378.27","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3459","35204731","5350378.27","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3460","35204732","5350378.27","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3461","35204733","5350378.27","144","Morningside Heights","Not an NIA or Emerging Neighbourhood"
"3462","35204734","5350122.00","097","Yonge-St.Clair","Not an NIA or Emerging Neighbourhood"
"3463","35204735","5350122.00","097","Yonge-St.Clair","Not an NIA or Emerging Neighbourhood"
"3464","35204736","5350106.00","090","Junction Area","Not an NIA or Emerging Neighbourhood"
"3465","35204737","5350106.00","090","Junction Area","Not an NIA or Emerging Neighbourhood"
"3466","35204738","5350300.01","153","Avondale","Not an NIA or Emerging Neighbourhood"
"3467","35204739","5350300.03","153","Avondale","Not an NIA or Emerging Neighbourhood"
"3468","35204740","5350378.24","129","Agincourt North","Not an NIA or Emerging Neighbourhood"
"3469","35204741","5350378.24","129","Agincourt North","Not an NIA or Emerging Neighbourhood"
"3470","35204742","5350378.24","129","Agincourt North","Not an NIA or Emerging Neighbourhood"
"3471","35204743","5350378.24","129","Agincourt North","Not an NIA or Emerging Neighbourhood"
"3472","35204744","5350378.06","145","Malvern West","Emerging Neighbourhood"
"3473","35204745","5350378.06","145","Malvern West","Emerging Neighbourhood"
"3474","35204746","5350378.11","145","Malvern West","Emerging Neighbourhood"
"3475","35204747","5350378.11","145","Malvern West","Emerging Neighbourhood"
"3476","35204748","5350010.01","162","West Queen West","Not an NIA or Emerging Neighbourhood"
"3477","35204749","5350010.01","162","West Queen West","Not an NIA or Emerging Neighbourhood"
"3478","35204750","5350020.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"3479","35204751","5350020.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"3480","35204752","5350020.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"3481","35204753","5350020.00","063","The Beaches","Not an NIA or Emerging Neighbourhood"
"3482","35204754","5350307.04","151","Yonge-Doris","Not an NIA or Emerging Neighbourhood"
"3483","35204755","5350307.04","151","Yonge-Doris","Not an NIA or Emerging Neighbourhood"
"3484","35204756","5350118.00","096","Casa Loma","Not an NIA or Emerging Neighbourhood"
"3485","35204757","5350118.00","096","Casa Loma","Not an NIA or Emerging Neighbourhood"
"3486","35204758","5350307.04","151","Yonge-Doris","Not an NIA or Emerging Neighbourhood"
"3487","35204759","5350307.04","151","Yonge-Doris","Not an NIA or Emerging Neighbourhood"
"3488","35204760","5350210.01","160","Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"3489","35204761","5350210.01","160","Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"3490","35204762","5350210.01","160","Mimico-Queensway","Not an NIA or Emerging Neighbourhood"
"3491","35204763","5350210.03","161","Humber Bay Shores","Not an NIA or Emerging Neighbourhood"
"3492","35204764","5350190.01","061","Taylor-Massey","Neighbourhood Improvement Area"
"3493","35204765","5350190.01","061","Taylor-Massey","Neighbourhood Improvement Area"
"3494","35204766","5350284.00","029","Maple Leaf","Not an NIA or Emerging Neighbourhood"
"3495","35204767","5350284.00","029","Maple Leaf","Not an NIA or Emerging Neighbourhood"
"3496","35204768","5350362.01","143","West Rouge","Not an NIA or Emerging Neighbourhood"
"3497","35204769","5350362.01","143","West Rouge","Not an NIA or Emerging Neighbourhood"
"3498","35204770","5350360.00","136","West Hill","Neighbourhood Improvement Area"
"3499","35204771","5350360.00","136","West Hill","Neighbourhood Improvement Area"
"3500","35204772","5350346.02","125","Ionview","Neighbourhood Improvement Area"
"3501","35204773","5350346.02","125","Ionview","Neighbourhood Improvement Area"
"3502","35204774","5350346.02","125","Ionview","Neighbourhood Improvement Area"
"3503","35204775","5350346.02","125","Ionview","Neighbourhood Improvement Area"
"3504","35204776","5350317.04","035","Westminster-Branson","Emerging Neighbourhood"
"3505","35204777","5350317.04","035","Westminster-Branson","Emerging Neighbourhood"
"3506","35204778","5350376.05","116","Steeles","Emerging Neighbourhood"
"3507","35204779","5350376.05","116","Steeles","Emerging Neighbourhood"
"3508","35204780","5350376.05","116","Steeles","Emerging Neighbourhood"
"3509","35204781","5350363.05","135","Morningside","Neighbourhood Improvement Area"
"3510","35204785","5350363.04","135","Morningside","Neighbourhood Improvement Area"
"3511","35204786","5350363.04","135","Morningside","Neighbourhood Improvement Area"
"3512","35204787","5350377.04","129","Agincourt North","Not an NIA or Emerging Neighbourhood"
"3513","35204788","5350377.04","129","Agincourt North","Not an NIA or Emerging Neighbourhood"
"3514","35204789","5350320.01","036","Newtonbrook West","Not an NIA or Emerging Neighbourhood"
"3515","35204790","5350320.01","036","Newtonbrook West","Not an NIA or Emerging Neighbourhood"
"3516","35204791","5350320.01","036","Newtonbrook West","Not an NIA or Emerging Neighbourhood"
"3517","35204793","5350194.04","055","Thorncliffe Park","Neighbourhood Improvement Area"
"3518","35204797","5350370.01","126","Dorset Park","Emerging Neighbourhood"
"3519","35204798","5350370.01","126","Dorset Park","Emerging Neighbourhood"
"3520","35204799","5350370.01","126","Dorset Park","Emerging Neighbourhood"
"3521","35204800","5350287.02","032","Englemount-Lawrence","Emerging Neighbourhood"
"3522","35204801","5350287.02","032","Englemount-Lawrence","Emerging Neighbourhood"
"3523","35204802","5350287.02","032","Englemount-Lawrence","Emerging Neighbourhood"
"3524","35204803","5350287.02","032","Englemount-Lawrence","Emerging Neighbourhood"
"3525","35204805","5350287.02","032","Englemount-Lawrence","Emerging Neighbourhood"
"3526","35204806","5350375.04","148","East L'Amoreaux","Emerging Neighbourhood"
"3527","35204807","5350375.04","148","East L'Amoreaux","Emerging Neighbourhood"
"3528","35204808","5350375.04","148","East L'Amoreaux","Emerging Neighbourhood"
"3529","35204809","5350378.17","146","Malvern East","Emerging Neighbourhood"
"3530","35204810","5350378.17","146","Malvern East","Emerging Neighbourhood"
"3531","35204811","5350263.03","042","Banbury-Don Mills","Not an NIA or Emerging Neighbourhood"
"3532","35204812","5350263.03","042","Banbury-Don Mills","Not an NIA or Emerging Neighbourhood"
"3533","35204813","5350305.05","052","Bayview Village","Not an NIA or Emerging Neighbourhood"
"3534","35204814","5350305.05","052","Bayview Village","Not an NIA or Emerging Neighbourhood"
"3535","35204815","5350305.05","052","Bayview Village","Not an NIA or Emerging Neighbourhood"
"3536","35204816","5350305.05","052","Bayview Village","Not an NIA or Emerging Neighbourhood"
"3537","35204817","5350305.05","052","Bayview Village","Not an NIA or Emerging Neighbourhood"
"3538","35204819","5350012.01","165","Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood"
"3539","35204820","5350012.01","165","Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood"
"3540","35204821","5350012.01","165","Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood"
"3541","35204822","5350012.03","165","Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood"
"3542","35204823","5350012.03","165","Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood"
"3543","35204824","5350012.03","165","Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood"
"3544","35204825","5350012.03","165","Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood"
"3545","35204826","5350012.03","165","Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood"
"3546","35204828","5350300.02","153","Avondale","Not an NIA or Emerging Neighbourhood"
"3547","35204829","5350300.02","153","Avondale","Not an NIA or Emerging Neighbourhood"
"3548","35204830","5350300.02","153","Avondale","Not an NIA or Emerging Neighbourhood"
"3549","35204831","5350300.02","153","Avondale","Not an NIA or Emerging Neighbourhood"
"3550","35204832","5350300.02","153","Avondale","Not an NIA or Emerging Neighbourhood"
"3551","35204835","5350378.06","145","Malvern West","Emerging Neighbourhood"
"3552","35204836","5350378.06","145","Malvern West","Emerging Neighbourhood"
"3553","35204837","5350378.06","145","Malvern West","Emerging Neighbourhood"
"3554","35204838","5350378.06","145","Malvern West","Emerging Neighbourhood"
"3555","35204839","5350269.01","150","Fenside-Parkwoods","Not an NIA or Emerging Neighbourhood"
"3556","35204840","5350269.01","150","Fenside-Parkwoods","Not an NIA or Emerging Neighbourhood"
"3557","35204841","5350011.02","164","Wellington Place","Not an NIA or Emerging Neighbourhood"
"3558","35204842","5350011.02","164","Wellington Place","Not an NIA or Emerging Neighbourhood"
"3559","35204843","5350011.02","164","Wellington Place","Not an NIA or Emerging Neighbourhood"
"3560","35204844","5350011.03","164","Wellington Place","Not an NIA or Emerging Neighbourhood"
"3561","35204845","5350011.03","164","Wellington Place","Not an NIA or Emerging Neighbourhood"
"3562","35204846","5350299.02","038","Lansing-Westgate","Not an NIA or Emerging Neighbourhood"
"3563","35204847","5350299.02","038","Lansing-Westgate","Not an NIA or Emerging Neighbourhood"
"3564","35204848","5350299.02","038","Lansing-Westgate","Not an NIA or Emerging Neighbourhood"
"3565","35204851","5350270.02","149","Parkwoods-O'Connor Hills","Not an NIA or Emerging Neighbourhood"
"3566","35204852","5350270.02","149","Parkwoods-O'Connor Hills","Not an NIA or Emerging Neighbourhood"
"3567","35204853","5350270.02","149","Parkwoods-O'Connor Hills","Not an NIA or Emerging Neighbourhood"
"3568","35204854","5350270.02","149","Parkwoods-O'Connor Hills","Not an NIA or Emerging Neighbourhood"
"3569","35204855","5350263.03","042","Banbury-Don Mills","Not an NIA or Emerging Neighbourhood"
"3570","35204856","5350263.03","042","Banbury-Don Mills","Not an NIA or Emerging Neighbourhood"
"3571","35204857","5350368.01","156","Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"3572","35204858","5350368.01","156","Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"3573","35204859","5350368.01","156","Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"3574","35204860","5350368.01","156","Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"3575","35204861","5350368.01","156","Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"3576","35204862","5350368.01","156","Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"3577","35204863","5350368.01","156","Bendale-Glen Andrew","Not an NIA or Emerging Neighbourhood"
"3578","35204864","5350301.03","053","Henry Farm","Not an NIA or Emerging Neighbourhood"
"3579","35204865","5350301.03","053","Henry Farm","Not an NIA or Emerging Neighbourhood"
"3580","35204866","5350131.00","101","Forest Hill South","Not an NIA or Emerging Neighbourhood"
"3581","35204867","5350131.00","101","Forest Hill South","Not an NIA or Emerging Neighbourhood"
"3582","35204869","5350131.00","101","Forest Hill South","Not an NIA or Emerging Neighbourhood"
"3583","35204870","5350008.01","163","Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood"
"3584","35204871","5350008.01","163","Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood"
"3585","35204872","5350008.01","163","Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood"
"3586","35204873","5350008.02","163","Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood"
"3587","35204876","5350355.06","138","Eglinton East","Neighbourhood Improvement Area"
"3588","35204877","5350355.06","138","Eglinton East","Neighbourhood Improvement Area"
"3589","35204878","5350260.07","044","Flemingdon Park","Neighbourhood Improvement Area"
"3590","35204879","5350260.07","044","Flemingdon Park","Neighbourhood Improvement Area"
"3591","35204880","5350028.02","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"3592","35204881","5350028.02","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"3593","35204882","5350063.05","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3594","35204883","5350063.05","167","Church-Wellesley","Not an NIA or Emerging Neighbourhood"
"3595","35204884","5350308.05","037","Willowdale West","Not an NIA or Emerging Neighbourhood"
"3596","35204885","5350308.06","037","Willowdale West","Not an NIA or Emerging Neighbourhood"
"3597","35204886","5350290.02","155","Downsview","Neighbourhood Improvement Area"
"3598","35204887","5350290.02","155","Downsview","Neighbourhood Improvement Area"
"3599","35204888","5350097.04","171","Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood"
"3600","35204889","5350097.04","171","Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood"
"3601","35204890","5350213.02","159","Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"3602","35204891","5350213.02","159","Etobicoke City Centre","Not an NIA or Emerging Neighbourhood"
"3603","35204892","5350223.01","158","Islington","Not an NIA or Emerging Neighbourhood"
"3604","35204893","5350223.02","158","Islington","Not an NIA or Emerging Neighbourhood"
"3605","35204894","5350011.01","164","Wellington Place","Not an NIA or Emerging Neighbourhood"
"3606","35204895","5350011.01","164","Wellington Place","Not an NIA or Emerging Neighbourhood"
"3607","35204896","5350013.01","166","St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood"
"3608","35204897","5350013.01","166","St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood"
"3609","35204898","5350013.02","166","St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood"
"3610","35204899","5350013.02","166","St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood"
"3611","35204900","5350013.02","166","St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood"
"3612","35204901","5350062.03","169","Bay-Cloverhill","Not an NIA or Emerging Neighbourhood"
"3613","35204902","5350062.04","169","Bay-Cloverhill","Not an NIA or Emerging Neighbourhood"
"3614","35204903","5350305.06","052","Bayview Village","Not an NIA or Emerging Neighbourhood"
"3615","35204904","5350305.05","052","Bayview Village","Not an NIA or Emerging Neighbourhood"
"3616","35204905","5350301.04","053","Henry Farm","Not an NIA or Emerging Neighbourhood"
"3617","35204906","5350301.04","053","Henry Farm","Not an NIA or Emerging Neighbourhood"
"3618","35204908","5350044.02","084","Little Portugal","Not an NIA or Emerging Neighbourhood"
"3619","35204909","5350300.02","153","Avondale","Not an NIA or Emerging Neighbourhood"
"3620","35204910","5350300.03","153","Avondale","Not an NIA or Emerging Neighbourhood"
"3621","35204911","5350318.01","036","Newtonbrook West","Not an NIA or Emerging Neighbourhood"
"3622","35204912","5350318.02","036","Newtonbrook West","Not an NIA or Emerging Neighbourhood"
"3623","35204913","5350318.01","036","Newtonbrook West","Not an NIA or Emerging Neighbourhood"
"3624","35204915","5350308.05","037","Willowdale West","Not an NIA or Emerging Neighbourhood"
